Win Prob,Loss Prob,Tie Prob
0.435673,0.468811,0.0994152
0.414493,0.497585,0.0937198
0.421359,0.492233,0.0873786
0.428435,0.490458,0.0849237
0.429952,0.482126,0.0917874
0.410959,0.498043,0.0949119
0.449471,0.46102,0.0952839
0.427746,0.489403,0.0895954
0.443798,0.479651,0.0843023
0.422481,0.486434,0.0930233
0.438395,0.483286,0.0897803
0.404276,0.511176,0.0894072
0.427459,0.480039,0.0925024
0.438395,0.48042,0.086915
0.433781,0.495202,0.074856
0.455426,0.460271,0.0862403
0.431353,0.467381,0.103213
0.401559,0.515595,0.0867446
0.423228,0.498031,0.0797244
0.444121,0.468416,0.0952381
0.418945,0.476562,0.109375
0.402153,0.508806,0.092955
0.437806,0.453477,0.110676
0.419669,0.476144,0.105161
0.419765,0.508806,0.072407
0.413793,0.503831,0.0900383
0.412729,0.51109,0.0829315
0.437073,0.458537,0.10439
0.432195,0.477073,0.0965854
0.436827,0.48286,0.0832517
0.44,0.462439,0.0995122
0.461165,0.468932,0.0737864
0.41561,0.491707,0.0956098
0.451113,0.47241,0.0822846
0.428852,0.470069,0.104024
0.441319,0.465567,0.0960233
0.445946,0.450772,0.104247
0.429688,0.499023,0.0742188
0.448743,0.470019,0.0831721
0.427889,0.495702,0.0811843
0.426087,0.483092,0.0956522
0.461914,0.450195,0.0898438
0.429273,0.488212,0.0844794
0.444123,0.486513,0.0761079
0.423745,0.492278,0.0888031
0.407011,0.502434,0.0944499
0.443495,0.467236,0.0930674
0.436837,0.480231,0.0887175
0.420951,0.481086,0.099903
0.444767,0.468023,0.0939922
0.422852,0.494141,0.0888672
0.410232,0.519305,0.0791506
0.444444,0.475634,0.082846
0.397287,0.526163,0.0804264
0.440891,0.464147,0.100775
0.403883,0.51068,0.0893204
0.421815,0.483591,0.0974903
0.439453,0.487305,0.0771484
0.436469,0.469447,0.0950533
0.425097,0.479572,0.0963035
0.451456,0.465049,0.0912621
0.422562,0.487572,0.0994264
0.413894,0.495108,0.0968689
0.417636,0.481589,0.102713
0.449275,0.474396,0.0821256
0.453839,0.474247,0.0787172
0.413659,0.48878,0.0995122
0.425781,0.484375,0.0927734
0.410853,0.510659,0.0862403
0.386719,0.529297,0.0888672
0.413827,0.493671,0.0944499
0.426341,0.485854,0.0917073
0.408602,0.512219,0.0821114
0.4294,0.497099,0.0783366
0.461315,0.439072,0.102515
0.436592,0.478219,0.0880929
0.397683,0.514479,0.0916988
0.421105,0.481262,0.0986193
0.44477,0.459433,0.103617
0.408203,0.503906,0.0927734
0.438356,0.45499,0.110568
0.440744,0.467189,0.0969638
0.437801,0.47541,0.0925747
0.432146,0.470645,0.0991338
0.455954,0.464666,0.0803485
0.418762,0.497099,0.0938104
0.432879,0.468872,0.10214
0.433852,0.480545,0.0894942
0.438462,0.460577,0.104808
0.425552,0.469741,0.108549
0.450923,0.460641,0.0913508
0.449951,0.468416,0.0826045
0.440349,0.467507,0.0950533
0.431068,0.493204,0.0776699
0.407011,0.500487,0.0934761
0.441973,0.475822,0.0851064
0.441433,0.477251,0.0832527
0.424537,0.498539,0.0788705
0.422852,0.505859,0.0742188
0.431068,0.48835,0.0864078
0.441433,0.484995,0.0784124
0.407588,0.498054,0.100195
0.466926,0.462062,0.07393
0.434951,0.45534,0.11068
0.43065,0.478177,0.0969932
0.422027,0.48538,0.0974659
0.433398,0.480695,0.0897683
0.42386,0.483026,0.0989331
0.465433,0.459591,0.0808179
0.409441,0.485549,0.105973
0.435798,0.486381,0.0787938
0.425366,0.496585,0.08
0.431487,0.478134,0.0942663
0.434698,0.483431,0.0867446
0.429688,0.485352,0.0888672
0.435798,0.48249,0.0865759
0.424272,0.495146,0.0893204
0.411822,0.491279,0.0998062
0.43457,0.493164,0.0761719
0.411306,0.492203,0.10039
0.425121,0.50628,0.07343
0.423415,0.487805,0.0897561
0.434442,0.479452,0.0919765
0.433398,0.484556,0.0859073
0.402534,0.501949,0.0994152
0.433301,0.493671,0.0759494
0.418025,0.490892,0.096836
0.475267,0.450048,0.0766246
0.421104,0.490803,0.0909971
0.440744,0.479922,0.0822723
0.423564,0.49075,0.0886076
0.410183,0.50048,0.0912584
0.444012,0.469328,0.090555
0.405825,0.5,0.0970874
0.421256,0.502415,0.0782609
0.412959,0.505803,0.0841393
0.420696,0.489362,0.0918762
0.420643,0.494645,0.090555
0.444658,0.462945,0.0943215
0.400588,0.507346,0.0950049
0.416023,0.499035,0.0868726
0.440154,0.477799,0.0849421
0.419765,0.497065,0.0861057
0.453216,0.461988,0.0877193
0.434656,0.481123,0.0861568
0.393732,0.521058,0.0901077
0.421305,0.491363,0.0950096
0.437743,0.487354,0.0787938
0.433301,0.477118,0.0925024
0.421104,0.49758,0.0842207
0.430934,0.497082,0.0807393
0.462062,0.440661,0.0972763
0.413994,0.492711,0.0991254
0.417476,0.5,0.0864078
0.417795,0.481625,0.103482
0.432749,0.482456,0.0906433
0.413926,0.500967,0.0889749
0.432195,0.486829,0.0878049
0.407157,0.496132,0.101547
0.425944,0.484027,0.0939013
0.437439,0.472357,0.0960233
0.428019,0.479227,0.0985507
0.438766,0.48891,0.0761813
0.41561,0.50439,0.0829268
0.424447,0.488932,0.0895091
0.4355,0.483026,0.086324
0.417076,0.498528,0.0853778
0.440191,0.4689,0.0966507
0.410506,0.518482,0.07393
0.397274,0.507303,0.0993184
0.42522,0.491691,0.086999
0.433816,0.476329,0.0908213
0.448209,0.466602,0.089061
0.428571,0.48688,0.0864917
0.446933,0.465433,0.0895813
0.45245,0.460134,0.0883766
0.428708,0.465072,0.109091
0.407907,0.516876,0.0790743
0.435248,0.473223,0.097371
0.439922,0.481589,0.0823643
0.412853,0.508277,0.0827653
0.424301,0.504339,0.0771456
0.438224,0.464286,0.0994208
0.425656,0.482021,0.0932945
0.42304,0.486931,0.0929332
0.419789,0.48415,0.0989433
0.428016,0.496109,0.0787938
0.414467,0.496579,0.0899316
0.435749,0.476329,0.0917874
0.419479,0.504339,0.0838959
0.43457,0.489258,0.0830078
0.414423,0.493269,0.0942308
0.406402,0.490786,0.106693
0.425926,0.495127,0.0838207
0.457971,0.457005,0.0888889
0.421512,0.492248,0.0910853
0.456208,0.461983,0.0885467
0.414467,0.495601,0.0909091
0.418377,0.496579,0.0909091
0.406977,0.504845,0.0930233
0.43162,0.481086,0.0882638
0.437984,0.467054,0.0959302
0.437864,0.480583,0.0864078
0.457971,0.46087,0.0869565
0.403475,0.507722,0.0955598
0.430784,0.49274,0.0793804
0.427875,0.480507,0.0945419
0.414327,0.506292,0.0813166
0.436469,0.500485,0.0688652
0.40958,0.510264,0.0821114
0.451613,0.462366,0.0909091
0.453928,0.454898,0.0989331
0.426628,0.505345,0.0728863
0.437073,0.480976,0.084878
0.433852,0.480545,0.0924125
0.411133,0.508789,0.0820312
0.427875,0.487329,0.08577
0.43259,0.483996,0.0902037
0.393822,0.53861,0.0733591
0.426401,0.505223,0.0797721
0.419905,0.51564,0.0748815
0.446169,0.457808,0.099903
0.44466,0.465049,0.0912621
0.423301,0.480583,0.102913
0.416586,0.494696,0.0887175
0.436242,0.479386,0.0872483
0.420951,0.495635,0.0892338
0.424658,0.494129,0.0831703
0.447907,0.462512,0.090555
0.418853,0.487852,0.0942663
0.429816,0.487899,0.0832527
0.436222,0.469328,0.101266
0.435798,0.48249,0.0933852
0.450828,0.461538,0.090555
0.432485,0.477495,0.0978474
0.461983,0.460058,0.0866218
0.420898,0.483398,0.0996094
0.427053,0.483092,0.0917874
0.405197,0.503369,0.0972089
0.427326,0.48062,0.0968992
0.430934,0.462062,0.110895
0.438596,0.474659,0.0935673
0.428016,0.48249,0.0914397
0.438104,0.475822,0.0880077
0.436523,0.490234,0.0761719
0.429412,0.476471,0.0970588
0.409662,0.508213,0.0898551
0.422522,0.500481,0.0837344
0.452703,0.460425,0.0878378
0.445092,0.469388,0.0874636
0.428988,0.472763,0.101167
0.422481,0.491279,0.0891473
0.43677,0.474708,0.0963035
0.44058,0.474396,0.0927536
0.416179,0.497076,0.0925926
0.434783,0.485024,0.0908213
0.447907,0.478092,0.0788705
0.412871,0.492079,0.0960396
0.420597,0.491819,0.0943215
0.426628,0.496599,0.0816327
0.449664,0.477469,0.0786194
0.427451,0.49902,0.0764706
0.418217,0.487757,0.0959843
0.421875,0.481445,0.100586
0.42623,0.481196,0.099325
0.428433,0.496132,0.0831721
0.453477,0.450539,0.0979432
0.428571,0.496599,0.0767736
0.440313,0.47456,0.0861057
0.433171,0.487805,0.084878
0.398844,0.508671,0.0953757
0.420597,0.501444,0.0837344
0.412853,0.488802,0.100292
0.409932,0.497566,0.0954236
0.43301,0.493204,0.0796117
0.431752,0.49274,0.0822846
0.416586,0.499518,0.0867888
0.424482,0.486673,0.0908193
0.422287,0.487781,0.0928641
0.426197,0.474096,0.101662
0.409756,0.49561,0.0985366
0.444553,0.453307,0.104086
0.442718,0.480583,0.0796117
0.423679,0.499022,0.0802348
0.449515,0.466019,0.0873786
0.469506,0.450145,0.0803485
0.424658,0.500978,0.0753425
0.407805,0.49561,0.0985366
0.450528,0.456292,0.0970221
0.42289,0.473327,0.107662
0.443259,0.460718,0.0979631
0.439118,0.471716,0.0977948
0.428293,0.484878,0.0897561
0.443149,0.463557,0.0962099
0.450242,0.457971,0.0975845
0.4355,0.479146,0.0902037
0.433526,0.476879,0.0992293
0.409311,0.501455,0.0960233
0.433816,0.477295,0.0927536
0.4143,0.512243,0.0763957
0.4258,0.485936,0.0892338
0.461089,0.453307,0.0914397
0.414467,0.509286,0.0821114
0.448743,0.474855,0.0831721
0.424301,0.48891,0.0925747
0.44,0.484762,0.0819048
0.447471,0.462062,0.0933852
0.453321,0.469682,0.0818094
0.432171,0.492248,0.0784884
0.426214,0.476699,0.1
0.426912,0.491772,0.0851888
0.414093,0.484556,0.103282
0.425388,0.487403,0.0920543
0.438104,0.469052,0.098646
0.464981,0.463035,0.0768482
0.416101,0.496605,0.0892338
0.433852,0.487354,0.0826848
0.43038,0.481013,0.0925024
0.445748,0.472141,0.085044
0.448643,0.474806,0.0784884
0.425944,0.499516,0.0803485
0.446705,0.473837,0.0843023
0.43259,0.491756,0.0766246
0.429264,0.476744,0.0949612
0.415039,0.501953,0.0859375
0.447241,0.47241,0.0851888
0.416992,0.49707,0.0888672
0.430934,0.479572,0.094358
0.434656,0.479187,0.090029
0.427175,0.484848,0.0899316
0.464844,0.457031,0.0791016
0.422929,0.488439,0.0934489
0.419942,0.496644,0.0872483
0.44152,0.463938,0.0964912
0.415295,0.498548,0.0880929
0.457088,0.45323,0.0935391
0.402153,0.499022,0.0998043
0.409135,0.509232,0.0864917
0.409884,0.495155,0.0968992
0.428986,0.490821,0.0830918
0.405088,0.506849,0.0900196
0.444444,0.47318,0.0871648
0.449079,0.474297,0.0814743
0.43457,0.482422,0.0849609
0.448109,0.474297,0.0795344
0.443804,0.470701,0.0941402
0.419981,0.492726,0.0911736
0.43453,0.489816,0.0805044
0.423598,0.497099,0.0880077
0.45561,0.467317,0.0809756
0.42885,0.494152,0.0818713
0.435798,0.473735,0.0963035
0.418288,0.496109,0.0894942
0.430528,0.484344,0.0880626
0.441634,0.472763,0.0894942
0.442829,0.473837,0.0891473
0.445611,0.47042,0.0896947
0.434489,0.489403,0.083815
0.419729,0.487427,0.10058
0.426214,0.493204,0.0834951
0.426641,0.494208,0.0830116
0.454017,0.463698,0.0851888
0.424301,0.486982,0.0935391
0.415938,0.488824,0.0971817
0.395122,0.526829,0.0819512
0.430368,0.470019,0.101547
0.442512,0.467633,0.0927536
0.4476,0.469148,0.0901077
0.414946,0.495575,0.0914454
0.402153,0.511742,0.0870841
0.453677,0.475645,0.0764088
0.419825,0.49757,0.0845481
0.446498,0.461089,0.094358
0.417315,0.491245,0.094358
0.427334,0.463908,0.110683
0.428433,0.498066,0.0783366
0.454721,0.459538,0.0905588
0.435328,0.472008,0.0965251
0.428571,0.482625,0.0926641
0.417391,0.488889,0.0956522
0.420388,0.484466,0.0980583
0.44305,0.494208,0.0694981
0.405088,0.495108,0.103718
0.451327,0.445428,0.105211
0.425,0.491346,0.0903846
0.417636,0.502907,0.0862403
0.417636,0.492248,0.0930233
0.423598,0.479691,0.0996132
0.445419,0.473684,0.088694
0.421616,0.495618,0.090555
0.407444,0.496572,0.0989226
0.400389,0.516035,0.0884354
0.392157,0.515686,0.0970588
0.435203,0.479691,0.089942
0.418762,0.500967,0.082205
0.461909,0.456123,0.0877531
0.443269,0.461538,0.1
0.434402,0.482993,0.0845481
0.428991,0.473066,0.0979432
0.415534,0.498058,0.0893204
0.398247,0.511198,0.0944499
0.426654,0.49185,0.084372
0.435798,0.470817,0.0972763
0.452242,0.45809,0.0916179
0.422027,0.500975,0.079922
0.424447,0.475457,0.104909
0.432617,0.482422,0.0869141
0.446667,0.462857,0.0933333
0.449612,0.452519,0.100775
0.472921,0.444874,0.0860735
0.436959,0.471607,0.0981713
0.430087,0.494696,0.0829315
0.420388,0.498058,0.0883495
0.417954,0.502896,0.0839768
0.429412,0.487255,0.0852941
0.413926,0.494197,0.0938104
0.436469,0.471387,0.0931135
0.446705,0.471899,0.0862403
0.439024,0.462439,0.102439
0.458374,0.454456,0.0881489
0.427459,0.497566,0.0798442
0.422027,0.488304,0.0955166
0.434275,0.488802,0.0866602
0.432277,0.495677,0.0739673
0.415861,0.487427,0.0996132
0.437378,0.468689,0.0978474
0.440661,0.461089,0.101167
0.413359,0.499516,0.0919652
0.41001,0.515881,0.080847
0.438529,0.483059,0.0822846
0.414062,0.500977,0.0917969
0.406583,0.498548,0.0997096
0.445736,0.48062,0.0804264
0.446933,0.471276,0.083739
0.43973,0.493732,0.0694311
0.423712,0.496599,0.0806608
0.446602,0.471845,0.0883495
0.452081,0.471442,0.0793804
0.437073,0.475122,0.0907317
0.423002,0.491228,0.0867446
0.45614,0.469786,0.0789474
0.443793,0.466276,0.0938416
0.407227,0.517578,0.0810547
0.451737,0.466216,0.0868726
0.419942,0.485139,0.096836
0.44,0.485854,0.0770732
0.441006,0.471954,0.0938104
0.430108,0.483871,0.0899316
0.424855,0.49711,0.0828516
0.438409,0.478177,0.0872939
0.435203,0.485493,0.0851064
0.435749,0.485024,0.0830918
0.408519,0.484995,0.112294
0.419167,0.484995,0.0987415
0.430108,0.482893,0.0889541
0.487007,0.428296,0.0885467
0.44086,0.475073,0.086999
0.4174,0.486804,0.0987292
0.419038,0.509323,0.0755643
0.44868,0.4565,0.0977517
0.426912,0.490803,0.0851888
0.447977,0.463391,0.0905588
0.413295,0.506744,0.088632
0.465753,0.444227,0.0939335
0.415938,0.49174,0.100097
0.431884,0.485024,0.0879227
0.431051,0.48216,0.0887175
0.426087,0.482126,0.0975845
0.425388,0.493217,0.0852713
0.436837,0.479267,0.0858245
0.446064,0.475219,0.0826045
0.408243,0.504416,0.0883219
0.42171,0.49952,0.0845341
0.44868,0.475073,0.0801564
0.411423,0.494676,0.0968054
0.447646,0.473583,0.0864553
0.447036,0.479106,0.0777454
0.439846,0.484119,0.0846968
0.424565,0.488395,0.0909091
0.445312,0.473633,0.0859375
0.457364,0.466085,0.0823643
0.451396,0.47642,0.078922
0.424419,0.49031,0.0891473
0.441091,0.479065,0.083739
0.445092,0.485909,0.0728863
0.434698,0.464912,0.102339
0.429259,0.501444,0.0769971
0.453578,0.465184,0.0851064
0.436346,0.479106,0.0864917
0.412574,0.494106,0.0943026
0.444015,0.452703,0.105212
0.404235,0.509143,0.093359
0.427326,0.501938,0.0765504
0.417071,0.510184,0.0805044
0.425243,0.484466,0.0941748
0.430934,0.48249,0.0924125
0.429126,0.492233,0.0834951
0.441091,0.477118,0.0866602
0.405172,0.517241,0.0814176
0.444553,0.457311,0.0991168
0.431641,0.476562,0.09375
0.447139,0.475267,0.0795344
0.429537,0.496139,0.0830116
0.422481,0.491279,0.0901163
0.463532,0.454894,0.0834933
0.415938,0.504373,0.0855199
0.409091,0.481625,0.113153
0.447907,0.461538,0.0934761
0.477073,0.443902,0.0839024
0.439497,0.471442,0.0939013
0.443149,0.47619,0.0884354
0.443696,0.473532,0.0923965
0.445535,0.465162,0.0922473
0.441815,0.478304,0.081854
0.427746,0.481696,0.0953757
0.436715,0.47343,0.0937198
0.44,0.483902,0.0809756
0.436538,0.482692,0.0855769
0.421616,0.47517,0.108082
0.426923,0.465385,0.113462
0.461165,0.445631,0.0970874
0.417476,0.473786,0.109709
0.442383,0.486328,0.0761719
0.460211,0.452541,0.0920422
0.442829,0.464147,0.0939922
0.421875,0.476562,0.109375
0.421616,0.499513,0.083739
0.42871,0.473327,0.100873
0.446394,0.469786,0.0847953
0.420898,0.495117,0.0869141
0.428432,0.485881,0.0886076
0.416992,0.488281,0.0976562
0.422439,0.484878,0.0956098
0.444985,0.463486,0.0934761
0.426654,0.507191,0.0699904
0.438647,0.486957,0.0792271
0.40622,0.496599,0.0991254
0.430784,0.491772,0.0832527
0.42386,0.488846,0.0950533
0.413963,0.505408,0.0816126
0.428571,0.493683,0.0835763
0.43762,0.481766,0.0873321
0.428016,0.497082,0.077821
0.415279,0.48286,0.10382
0.407514,0.512524,0.0876686
0.432327,0.469328,0.10224
0.423631,0.487992,0.0931796
0.42233,0.493204,0.0912621
0.41619,0.499048,0.0933333
0.441634,0.464008,0.0963035
0.444767,0.475775,0.0843023
0.434951,0.479612,0.0912621
0.431184,0.493744,0.080847
0.426641,0.489382,0.0916988
0.449807,0.470077,0.0820463
0.436416,0.487476,0.0828516
0.408829,0.497121,0.0959693
0.439261,0.478134,0.0835763
0.429126,0.486408,0.0883495
0.447805,0.452683,0.100488
0.416507,0.503839,0.0892514
0.419825,0.493683,0.0913508
0.455882,0.457843,0.0882353
0.43301,0.482524,0.0883495
0.43356,0.478177,0.0940834
0.422439,0.48878,0.0897561
0.45314,0.455072,0.0937198
0.42774,0.490786,0.0834142
0.430097,0.484466,0.0873786
0.4174,0.500489,0.0860215
0.421616,0.486855,0.0954236
0.4294,0.477756,0.0938104
0.454012,0.465753,0.0841487
0.407336,0.494208,0.104247
0.43445,0.467943,0.103349
0.423828,0.500977,0.078125
0.426923,0.475962,0.105769
0.426912,0.486931,0.0909971
0.422929,0.484586,0.0944123
0.39553,0.499514,0.108844
0.435624,0.490803,0.0784124
0.402153,0.513699,0.0861057
0.437864,0.481553,0.0815534
0.419261,0.495136,0.0865759
0.430108,0.476051,0.0957967
0.412791,0.488372,0.101744
0.417808,0.491194,0.0919765
0.424125,0.469844,0.107004
0.436293,0.489382,0.0810811
0.410853,0.499031,0.0959302
0.398629,0.513222,0.0910872
0.436469,0.459748,0.105723
0.412341,0.494613,0.0950049
0.454722,0.470302,0.0827653
0.382066,0.516569,0.103314
0.440499,0.463532,0.0988484
0.458778,0.477207,0.0688652
0.451018,0.456838,0.0960233
0.416263,0.49758,0.090029
0.466926,0.450389,0.0865759
0.425121,0.487923,0.0956522
0.412512,0.499511,0.0918866
0.457644,0.458617,0.0847128
0.419729,0.497099,0.0870406
0.446583,0.474495,0.0856593
0.427751,0.486124,0.092823
0.447241,0.471442,0.0851888
0.439072,0.479691,0.0870406
0.43259,0.488846,0.085354
0.452427,0.471845,0.0776699
0.431373,0.487255,0.0862745
0.465567,0.465567,0.0746848
0.415534,0.499029,0.0873786
0.423372,0.505747,0.0766284
0.42233,0.5,0.0805825
0.454012,0.451076,0.0988258
0.420696,0.498066,0.0870406
0.421053,0.488304,0.0945419
0.455769,0.449038,0.0961538
0.437561,0.469506,0.0948693
0.440777,0.482524,0.0786408
0.409487,0.500484,0.0929332
0.403071,0.503839,0.0959693
0.428709,0.483622,0.0924855
0.441091,0.462512,0.0993184
0.494186,0.429264,0.0813953
0.45534,0.464078,0.0834951
0.450389,0.457198,0.098249
0.432665,0.497612,0.0754537
0.449079,0.468477,0.0834142
0.436959,0.462945,0.102021
0.43301,0.486408,0.0854369
0.43829,0.471331,0.0923226
0.436222,0.465433,0.100292
0.437681,0.484058,0.0830918
0.426245,0.493295,0.0890805
0.428709,0.486513,0.0915222
0.425388,0.495155,0.0833333
0.438716,0.488327,0.0787938
0.447139,0.483026,0.0756547
0.444552,0.477338,0.0838959
0.422671,0.508165,0.0778098
0.414397,0.498054,0.0953307
0.430502,0.494208,0.0820463
0.415205,0.489279,0.0964912
0.422135,0.506366,0.0773751
0.441724,0.464251,0.0959843
0.432327,0.488802,0.0808179
0.437318,0.478134,0.0864917
0.423598,0.473888,0.104449
0.42233,0.491262,0.0912621
0.408602,0.487781,0.104594
0.422671,0.48511,0.0999039
0.418627,0.482353,0.101961
0.428158,0.481196,0.0954677
0.428991,0.487757,0.0852106
0.443798,0.472868,0.0862403
0.427459,0.477118,0.100292
0.429543,0.475219,0.101069
0.420849,0.494208,0.0897683
0.435034,0.500481,0.0721848
0.442177,0.4655,0.0952381
0.422439,0.485854,0.0965854
0.441319,0.482056,0.0795344
0.416179,0.499025,0.0925926
0.40499,0.5,0.0959693
0.438596,0.483431,0.079922
0.44347,0.478558,0.082846
0.42233,0.494175,0.0864078
0.406037,0.513145,0.0866602
0.445972,0.47053,0.0854617
0.40619,0.494197,0.102515
0.409662,0.505314,0.0917874
0.438786,0.481881,0.0812929
0.428431,0.481373,0.0911765
0.442718,0.478641,0.0834951
0.445972,0.471513,0.0854617
0.435374,0.47036,0.0981535
0.441459,0.46929,0.0978887
0.409709,0.492233,0.102913
0.415861,0.500967,0.0918762
0.438356,0.485323,0.0772994
0.42774,0.497575,0.0814743
0.436837,0.478303,0.0954677
0.4125,0.488462,0.101923
0.433723,0.505848,0.0623782
0.418515,0.503375,0.0829315
0.431731,0.481731,0.0923077
0.423564,0.491723,0.0886076
0.454283,0.47257,0.0779596
0.418269,0.494231,0.0923077
0.3963,0.520935,0.0886076
0.438835,0.476699,0.0902913
0.409932,0.513145,0.0817916
0.439216,0.473529,0.0882353
0.40409,0.518014,0.0817916
0.447318,0.455939,0.10728
0.438356,0.470646,0.0958904
0.421875,0.493164,0.0869141
0.433301,0.483934,0.0895813
0.439335,0.47456,0.090998
0.431238,0.467583,0.101179
0.421769,0.487852,0.090379
0.435203,0.475822,0.0938104
0.419167,0.49758,0.0842207
0.451518,0.453477,0.100881
0.427875,0.488304,0.088694
0.432039,0.481553,0.0864078
0.428023,0.5,0.0806142
0.442085,0.475869,0.0868726
0.453765,0.467112,0.0848427
0.438424,0.460099,0.102463
0.407805,0.491707,0.106341
0.455868,0.477207,0.0678952
0.416263,0.504356,0.0832527
0.423598,0.489362,0.089942
0.410156,0.498047,0.0966797
0.408341,0.497575,0.0969932
0.41165,0.502913,0.0893204
0.449854,0.458617,0.0944499
0.46124,0.45155,0.0930233
0.442383,0.480469,0.0820312
0.425388,0.477713,0.104651
0.399217,0.510763,0.0919765
0.419574,0.491279,0.0930233
0.416747,0.496631,0.0885467
0.463768,0.452174,0.0869565
0.451302,0.473481,0.0819672
0.455954,0.460794,0.0909971
0.433759,0.483808,0.0853778
0.449119,0.478474,0.0763209
0.479651,0.448643,0.0736434
0.416259,0.498531,0.08619
0.460348,0.453578,0.089942
0.42233,0.500971,0.0834951
0.432063,0.489736,0.0840665
0.412683,0.48,0.109268
0.439883,0.462366,0.100684
0.412959,0.501934,0.0918762
0.427885,0.495192,0.0817308
0.411594,0.485024,0.10628
0.407625,0.495601,0.0987292
0.42885,0.477583,0.0964912
0.415058,0.499035,0.0888031
0.412621,0.515534,0.0805825
0.424658,0.486301,0.090998
0.412281,0.500975,0.0896686
0.450528,0.465898,0.0864553
0.428293,0.496585,0.0770732
0.445946,0.467181,0.0916988
0.429543,0.482993,0.0932945
0.40998,0.501957,0.0890411
0.425926,0.48538,0.0916179
0.424565,0.481625,0.098646
0.440191,0.48134,0.0842105
0.417969,0.500977,0.0869141
0.436647,0.47271,0.0945419
0.436592,0.47241,0.0948693
0.446933,0.460565,0.0954236
0.421305,0.49904,0.0834933
0.439453,0.485352,0.0791016
0.415295,0.485963,0.100678
0.433944,0.471553,0.0983607
0.41683,0.492172,0.0968689
0.451113,0.448209,0.100678
0.415222,0.50578,0.0799615
0.435374,0.485909,0.0845481
0.420096,0.494737,0.092823
0.437318,0.498542,0.0699708
0.395551,0.515474,0.0976789
0.444553,0.465953,0.0933852
0.434995,0.483871,0.086999
0.441233,0.483622,0.0867052
0.420332,0.488759,0.0909091
0.454369,0.471845,0.0786408
0.420951,0.507274,0.0756547
0.442815,0.470186,0.086999
0.449219,0.469727,0.0849609
0.432821,0.486564,0.0873321
0.435922,0.486408,0.0834951
0.413659,0.487805,0.102439
0.419512,0.509268,0.0780488
0.433852,0.470817,0.0972763
0.422929,0.498073,0.0867052
0.405458,0.516569,0.079922
0.437743,0.476654,0.0914397
0.438343,0.49422,0.0722543
0.410232,0.521236,0.0743243
0.42345,0.489341,0.0959302
0.447805,0.469268,0.0858537
0.438169,0.480039,0.0817916
0.439528,0.457227,0.105211
0.431068,0.472816,0.100971
0.400976,0.493659,0.107317
0.420749,0.506244,0.0806916
0.437137,0.473888,0.0928433
0.431662,0.492625,0.0776794
0.415445,0.500489,0.085044
0.437196,0.477118,0.0915287
0.427734,0.486328,0.09375
0.418945,0.480469,0.103516
0.459538,0.458574,0.0847784
0.424419,0.49031,0.0901163
0.437016,0.482558,0.0833333
0.441292,0.482387,0.0792564
0.42171,0.479347,0.0999039
0.423415,0.478049,0.0995122
0.431929,0.485798,0.0822723
0.411197,0.500965,0.0926641
0.455245,0.470645,0.0798845
0.426104,0.479846,0.0988484
0.44466,0.480583,0.076699
0.43973,0.479267,0.0896818
0.444444,0.478261,0.0821256
0.418787,0.483366,0.0988258
0.419261,0.493191,0.0933852
0.433852,0.475681,0.0924125
0.447573,0.484466,0.0728155
0.437023,0.476145,0.0887405
0.418537,0.493659,0.0926829
0.409091,0.494197,0.10058
0.414132,0.513248,0.0765456
0.426641,0.487452,0.0926641
0.436069,0.473282,0.0954198
0.425388,0.482558,0.0968992
0.421053,0.481481,0.0994152
0.412451,0.514591,0.0787938
0.388781,0.535783,0.0783366
0.44,0.47122,0.0897561
0.452081,0.459826,0.0929332
0.437196,0.489776,0.0759494
0.416263,0.506292,0.0822846
0.436222,0.477118,0.0876339
0.415354,0.501969,0.0856299
0.43259,0.470417,0.101843
0.430664,0.491211,0.0820312
0.433109,0.493744,0.0741097
0.413628,0.495202,0.0930902
0.409311,0.498545,0.0979631
0.4,0.520773,0.0850242
0.427053,0.499517,0.084058
0.44358,0.469844,0.0924125
0.424094,0.507346,0.072478
0.4355,0.484966,0.0834142
0.420233,0.509728,0.0710117
0.446829,0.481951,0.0770732
0.403475,0.522201,0.0868726
0.449756,0.475122,0.0790244
0.403071,0.519194,0.0834933
0.442064,0.484907,0.0778968
0.433171,0.47122,0.097561
0.451644,0.467118,0.0851064
0.434363,0.487452,0.0839768
0.438462,0.480769,0.0846154
0.451707,0.466341,0.0819512
0.435798,0.478599,0.0894942
0.431373,0.496078,0.0784314
0.44499,0.478389,0.0825147
0.416101,0.500485,0.0902037
0.428988,0.485409,0.0904669
0.43298,0.491803,0.0800386
0.417795,0.494197,0.0938104
0.43038,0.492697,0.0827653
0.42483,0.488846,0.0940834
0.421104,0.494676,0.0861568
0.433109,0.489894,0.080847
0.464666,0.451113,0.0880929
0.44971,0.472921,0.0802708
0.43162,0.474297,0.0979631
0.42304,0.506292,0.0745402
0.42623,0.48891,0.0867888
0.443798,0.491279,0.0726744
0.414327,0.490803,0.0968054
0.42471,0.500965,0.0781853
0.438596,0.473684,0.0906433
0.413827,0.510224,0.0769231
0.441838,0.477028,0.0840665
0.434615,0.473077,0.0923077
0.441319,0.484966,0.0775946
0.447036,0.463557,0.0932945
0.486434,0.437016,0.0833333
0.4276,0.482993,0.0913508
0.444553,0.480545,0.0787938
0.43457,0.488281,0.0800781
0.427875,0.48538,0.0906433
